,Id,SalePrice,LotFrontage_nan,MasVnrArea_nan,GarageYrBlt_nan,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
997,998,185000,1,0,0,0.0,0.75,0.4354026207299284,0.4302494058037889,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.5,0.4,1.0,1.0,0.8,0.5555555555555556,0.625,0.2867647058823529,0.6557377049180328,1.0,0.0,0.6000000000000001,0.5,0.5,0.860505394995391,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.937841022443608,0.23600654664484452,1.0,0.5,1.0,1.0,0.553226050740895,0.0,0.0,0.5171133283685401,0.0,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.3333333333333333,0.6000000000000001,0.8,0.3644859813084112,0.6666666666666666,0.5,0.43370944992947813,0.6666666666666666,1.0,1.0,0.876275465903595,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.09090909090909091,0.75,0.6666666666666666,0.75
998,999,91000,0,0,0,0.05882352941176469,0.25,0.38363315835431044,0.3950011103702957,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.045454545454545456,0.8,1.0,1.0,0.8,0.2222222222222222,0.375,0.6176470588235294,0.9344262295081968,1.0,0.0,0.2,0.1,0.25,0.0,0.3333333333333333,1.0,0.25,0.5,0.5,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.8915894391618622,0.16481178396072013,1.0,0.25,0.0,1.0,0.44275245048654277,0.0,0.0,0.41385107047617,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.3333333333333333,0.8,0.4,0.7850467289719626,0.3333333333333333,0.25,0.14809590973201692,0.6666666666666666,0.3333333333333333,0.5,0.0,0.7318298530977694,0.08695652173913043,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,0.0,0.6666666666666666,0.75
999,1000,206000,0,0,0,0.0,0.75,0.40752519401501086,0.32265547806879313,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.6818181818181819,0.8,1.0,1.0,0.8,0.6666666666666665,0.5,0.029411764705882353,0.0819672131147541,0.0,0.0,0.9,0.9,1.0,0.43625758026087547,0.6666666666666666,1.0,1.0,0.75,0.75,0.75,1.0,0.756186262334861,0.8333333333333333,0.0,0.8017148508425584,0.19427168576104747,1.0,1.0,1.0,1.0,0.4861991447592824,0.0,0.0,0.4544617117355587,0.3333333333333333,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.0,0.2,0.8,0.037383177570093455,0.6666666666666666,0.5,0.44569816643159377,0.6666666666666666,1.0,1.0,0.6904089455761859,0.654448814435194,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.09090909090909091,1.0,0.6666666666666666,0.75
1000,1001,82000,0,0,0,0.0,0.75,0.46135588409462525,0.40322614016527236,1.0,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.18181818181818182,0.8,1.0,1.0,0.8,0.2222222222222222,0.25,0.41911764705882354,0.9508196721311476,0.5,1.0,0.4,0.7000000000000001,0.25,0.0,0.3333333333333333,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.3333333333333333,0.39286875749010974,0.0,0.0,0.3672236159624971,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.0,0.16666666666666666,0.5,0.0,0.2,0.4,0.49532710280373826,0.3333333333333333,0.5,0.3723554301833568,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.75,0.6666666666666666,0.75
1001,1002,86000,0,0,0,0.05882352941176469,0.75,0.38363315835431044,0.27863552580155293,1.0,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.2272727272727273,0.8,1.0,1.0,0.8,0.4444444444444445,0.625,0.6397058823529411,0.9508196721311476,0.0,0.0,0.2,0.1,0.25,0.0,0.3333333333333333,1.0,0.25,0.25,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.8430970118786175,0.11309328968903438,1.0,1.0,1.0,0.6666666666666666,0.2748252860700635,0.0,0.0,0.25688562244890933,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,1.0,0.16666666666666666,1.0,0.0,0.2,0.4,0.8130841121495327,0.3333333333333333,0.25,0.15232722143864597,0.3333333333333333,1.0,0.0,0.0,0.4827766469415974,0.17028985507246377,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,0.6666666666666666,0.0
1002,1003,232000,0,0,0,0.0,0.75,0.4663383822971163,0.4342180464118668,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.8181818181818182,0.6000000000000001,1.0,1.0,0.8,0.7777777777777777,0.5,0.014705882352941176,0.04918032786885246,0.0,0.0,0.9,0.9,0.5,0.5406311465664012,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,1.0,0.37261866433033364,0.8333333333333333,0.0,0.9471460513575792,0.25761047463175124,1.0,1.0,1.0,1.0,0.5863855382310605,0.0,0.0,0.5481082768531071,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.8,0.8,0.018691588785046728,0.6666666666666666,0.75,0.5811001410437235,0.6666666666666666,1.0,1.0,0.7367913306418417,0.7379887712465932,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.5,0.6666666666666666,0.75
1003,1004,136905,1,0,0,0.4117647058823529,0.75,0.4354026207299284,0.4265904863219836,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.0,0.5,0.2,0.0,0.25,0.8,0.4444444444444445,0.625,0.22794117647058823,0.5245901639344263,0.0,0.0,0.9,0.9,0.5,0.6920140877068606,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.957522856671004,0.2749590834697218,1.0,0.25,1.0,1.0,0.6110601836465617,0.0,0.0,0.5711722450086838,0.0,0.0,0.6666666666666666,0.0,0.5,0.6666666666666666,0.3333333333333333,0.5,1.0,0.0,0.2,0.4,0.2897196261682243,0.3333333333333333,0.5,0.3723554301833568,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.25,0.6666666666666666,0.75
1004,1005,181000,0,0,0,0.588235294117647,0.75,0.2607433339105456,0.17513261544413528,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.6363636363636364,0.8,1.0,0.75,0.8,0.6666666666666665,0.5,0.029411764705882353,0.06557377049180328,0.0,0.0,0.9,0.9,0.5,0.3839883440956898,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,1.0,0.32797418398963313,0.8333333333333333,0.0,0.9274249255295038,0.2202945990180033,1.0,1.0,1.0,1.0,0.5691629638987181,0.0,0.0,0.5320099338265178,0.0,0.0,0.6666666666666666,0.0,0.125,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.8,0.8,0.037383177570093455,1.0,0.5,0.3222849083215797,0.6666666666666666,1.0,1.0,0.7485628662872484,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,0.75,0.6666666666666666,0.75
1005,1006,149900,0,0,0,0.3529411764705882,0.75,0.41326840656122976,0.3647599751831947,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.6818181818181819,0.8,1.0,1.0,0.6000000000000001,0.4444444444444445,0.875,0.22794117647058823,0.5245901639344263,0.0,0.0,0.6000000000000001,0.5,0.5,0.7316185917532473,0.6666666666666666,1.0,0.5,0.75,1.0,0.75,1.0,0.7397374337075485,0.8333333333333333,0.0,0.7694981827218266,0.16121112929623568,1.0,0.5,1.0,1.0,0.4089582672272951,0.0,0.0,0.3822628570121034,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.0,0.2,0.8,0.2897196261682243,0.3333333333333333,0.25,0.231311706629055,0.6666666666666666,1.0,1.0,0.7923274339471308,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9090909090909091,0.5,0.6666666666666666,0.75
1006,1007,163500,1,0,0,0.0,0.75,0.4354026207299284,0.43743266668650005,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.36363636363636365,1.0,1.0,1.0,0.8,0.5555555555555556,0.25,0.27205882352941174,0.6229508196721312,0.0,0.0,0.7000000000000001,0.6000000000000001,0.25,0.0,0.3333333333333333,1.0,0.5,0.75,0.75,0.25,0.5,0.8243597211755577,0.8333333333333333,0.0,0.7790287826373644,0.2711947626841244,1.0,0.75,1.0,1.0,0.6058411002287083,0.0,0.0,0.5662938456751294,0.0,0.5,0.6666666666666666,0.0,0.375,0.3333333333333333,0.3333333333333333,0.41666666666666663,1.0,0.3333333333333333,0.6000000000000001,0.8,0.34579439252336447,0.3333333333333333,0.5,0.3413258110014104,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.30625,0.0,0.0,1.0,1.0,0.0,0.1818181818181818,0.25,0.6666666666666666,0.75
1007,1008,88000,0,0,0,0.8235294117647058,0.25,0.0,0.10442540800344657,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.8,1.0,0.75,1.0,0.3333333333333333,0.375,0.2867647058823529,0.6557377049180328,0.0,0.0,1.0,1.0,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.3333333333333333,0.6497784976849855,0.3333333333333333,0.1852103120759837,0.0,0.08936170212765958,1.0,0.5,1.0,1.0,0.18574795164905877,0.8259063941291792,0.0,0.4187443205149255,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.0,0.2,0.8,0.3644859813084112,0.6666666666666666,0.25,0.2016925246826516,0.6666666666666666,1.0,1.0,0.8107749131213565,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6363636363636364,0.75,0.6666666666666666,0.75
1008,1009,240000,0,0,0,0.0,0.75,0.2607433339105456,0.4368359518897389,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.4090909090909091,0.8,1.0,1.0,0.8,0.6666666666666665,0.5,0.03676470588235294,0.0819672131147541,1.0,0.0,0.9,0.9,1.0,0.635823245945522,0.6666666666666666,1.0,1.0,1.0,0.75,0.5,0.8333333333333333,0.0,0.8333333333333333,0.0,0.9598033774234828,0.27986906710310966,1.0,1.0,1.0,1.0,0.6177613853114656,0.0,0.0,0.5774360149312434,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.8,0.8,0.04672897196261682,1.0,0.5,0.38787023977433005,0.6666666666666666,1.0,1.0,0.683255517105897,0.6171345399661599,0.0,0.0,0.375,0.0,0.0,1.0,1.0,0.0,0.2727272727272727,0.75,0.6666666666666666,0.75
1009,1010,102000,0,0,1,0.17647058823529413,0.75,0.38363315835431044,0.29925585293345125,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.3181818181818182,0.8,1.0,1.0,0.2,0.4444444444444445,0.5,0.5882352941176471,0.9344262295081968,0.0,0.0,0.2,0.1,0.25,0.0,0.3333333333333333,0.0,0.25,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.8917172746489715,0.16497545008183306,1.0,1.0,1.0,1.0,0.41769361360912427,0.0,0.8986013986013986,0.5362199213778722,0.0,0.0,0.6666666666666666,0.0,0.5,0.3333333333333333,0.3333333333333333,0.41666666666666663,1.0,0.0,0.2,0.0,0.24299065420560745,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.0,0.6666666666666666,0.75
1010,1011,135000,0,0,0,0.17647058823529413,0.75,0.6254057609751349,0.5471042751340969,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.2727272727272727,0.8,1.0,1.0,0.2,0.4444444444444445,0.5,0.4411764705882353,0.9672131147540984,0.0,0.0,0.2,0.1,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.8483896733753383,0.11783960720130934,1.0,0.5,1.0,1.0,0.2903775199162357,0.8270984291376627,0.0,0.4724490216681798,0.0,0.0,0.6666666666666666,0.0,0.5,0.3333333333333333,0.3333333333333333,0.41666666666666663,1.0,0.3333333333333333,0.8,0.8,0.5607476635514018,0.3333333333333333,0.25,0.22002820874471085,0.6666666666666666,1.0,1.0,0.0,0.0,0.1956521739130435,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6363636363636364,0.5,0.6666666666666666,0.75
1011,1012,100000,0,0,1,0.4117647058823529,0.75,0.4663383822971163,0.395779586206189,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.18181818181818182,0.8,1.0,0.25,0.8,0.4444444444444445,0.5,0.33088235294117646,0.7540983606557378,1.0,0.0,0.4,0.7000000000000001,0.25,0.0,0.3333333333333333,1.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.6074371421471927,0.0,0.0,0.5677857033842484,0.0,0.0,0.6666666666666666,0.0,0.5,0.6666666666666666,0.3333333333333333,0.5,1.0,0.0,0.2,0.0,0.2803738317757009,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,1.0,0.6666666666666666,0.75
1012,1013,165000,0,0,0,0.2941176470588235,0.75,0.351462015989527,0.41049218072495464,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.7272727272727273,0.8,1.0,1.0,1.0,0.5555555555555556,0.75,0.6176470588235294,0.19672131147540983,1.0,0.0,0.2,0.1,0.25,0.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.8253484693810762,0.09852700490998365,1.0,0.5,1.0,1.0,0.3748062019060896,0.8386751186608539,0.0,0.5315390526938155,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.6666666666666666,0.6000000000000001,0.4,0.7850467289719626,0.3333333333333333,0.25,0.12693935119887165,0.6666666666666666,1.0,1.0,0.6772729994419914,0.0,0.2028985507246377,0.0,0.11041666666666666,0.0,0.0,1.0,1.0,0.0,0.6363636363636364,0.25,0.6666666666666666,0.75
1013,1014,85000,0,0,0,0.05882352941176469,0.25,0.38363315835431044,0.33493922168253976,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.2272727272727273,0.8,1.0,1.0,0.8,0.4444444444444445,0.375,0.7279411764705882,0.06557377049180328,1.0,0.0,0.1,0.30000000000000004,0.25,0.0,0.3333333333333333,1.0,0.25,0.5,0.75,0.25,0.6666666666666666,0.6382372502240223,0.5,0.3154681139755766,0.7399860305992895,0.16726677577741408,0.5,0.5,0.0,1.0,0.42291381377821224,0.0,0.0,0.39530743276279745,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.0,0.2,0.4,0.49532710280373826,0.3333333333333333,0.25,0.19746121297602257,0.6666666666666666,1.0,1.0,0.0,0.5445349351609194,0.40942028985507245,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.75,0.6666666666666666,0.75
1014,1015,119200,0,0,0,0.0,0.75,0.38363315835431044,0.4293620447389328,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.36363636363636365,0.0,1.0,1.0,0.8,0.5555555555555556,0.5,0.4338235294117647,0.9508196721311476,0.0,0.0,0.1,0.2,0.5,0.7227489109670465,0.3333333333333333,1.0,0.5,0.5,0.5,0.25,0.3333333333333333,0.6737356909033511,0.8333333333333333,0.0,0.852956873085826,0.17708674304418986,1.0,0.5,1.0,1.0,0.4445054910479249,0.0,0.0,0.4154896784886586,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.3333333333333333,0.8,0.4,0.5514018691588785,0.3333333333333333,0.25,0.1692524682651622,0.6666666666666666,1.0,1.0,0.0,0.773070806675893,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9090909090909091,0.25,0.6666666666666666,0.75
1015,1016,227000,0,0,0,0.2352941176470588,0.75,0.44073849905683593,0.36510979327753357,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.5,0.8,1.0,1.0,1.0,0.7777777777777777,0.625,0.058823529411764705,0.14754098360655737,0.0,0.0,0.9,0.9,0.25,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,1.0,0.7487040170959945,0.8333333333333333,0.0,0.6605920847783291,0.132569558101473,1.0,1.0,1.0,1.0,0.33493904590089185,0.8845726967283936,0.0,0.5679983137536562,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.0,0.2,0.8,0.07476635514018691,1.0,0.5,0.3723554301833568,0.6666666666666666,1.0,1.0,0.0,0.6071161220020264,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9090909090909091,0.75,0.6666666666666666,0.75
1016,1017,203000,0,0,0,0.0,0.75,0.4563065047265611,0.43300293971040094,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.6818181818181819,0.8,1.0,1.0,0.8,0.6666666666666665,0.5,0.09558823529411764,0.22950819672131148,1.0,0.0,0.9,0.9,0.5,0.7160380828977281,0.6666666666666666,1.0,1.0,0.75,0.75,1.0,1.0,0.7568583135502053,0.8333333333333333,0.0,0.8641889420352235,0.24615384615384617,1.0,1.0,1.0,1.0,0.5691629638987181,0.0,0.0,0.5320099338265178,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.3333333333333333,0.6000000000000001,0.8,0.12149532710280372,1.0,0.5,0.33709449929478136,0.6666666666666666,1.0,1.0,0.7037555600729751,0.6667473949469575,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.75,0.6666666666666666,0.75
1017,1018,187500,1,0,0,0.588235294117647,0.75,0.4354026207299284,0.2930927088267221,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.9090909090909092,0.8,1.0,0.75,0.8,0.7777777777777777,0.5,0.1838235294117647,0.42622950819672134,0.0,0.0,0.6000000000000001,0.5,0.25,0.0,0.6666666666666666,1.0,0.5,0.75,0.75,0.75,1.0,0.803850984413103,0.8333333333333333,0.0,0.6730191218430077,0.19967266775777415,1.0,0.75,1.0,1.0,0.5310626884647052,0.0,0.0,0.4963967152966693,0.3333333333333333,0.0,0.3333333333333333,0.0,0.125,0.3333333333333333,0.6666666666666666,0.16666666666666666,1.0,0.3333333333333333,1.0,0.8,0.23364485981308408,0.6666666666666666,0.5,0.39844851904090267,0.6666666666666666,1.0,1.0,0.6157108576763128,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6363636363636364,0.75,0.0,0.0
1018,1019,160000,1,0,0,0.3529411764705882,0.75,0.4354026207299284,0.4140083503571086,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.5909090909090909,0.8,1.0,1.0,0.6000000000000001,0.6666666666666665,0.5,0.11764705882352941,0.26229508196721313,0.0,0.0,0.6000000000000001,0.5,0.5,0.5887204557011927,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.7675045026073466,0.06284779050736498,1.0,0.75,1.0,1.0,0.33118356147220496,0.8526731228383382,0.0,0.5243996463448886,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.6000000000000001,0.8,0.14953271028037382,0.6666666666666666,0.5,0.2834978843441467,0.6666666666666666,1.0,1.0,0.7559207614088945,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,0.25,0.6666666666666666,0.75
1019,1020,213490,0,0,0,0.588235294117647,0.75,0.2607433339105456,0.1644534603633474,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.6363636363636364,0.8,1.0,0.75,0.8,0.6666666666666665,0.5,0.007352941176470588,0.03278688524590164,0.0,0.0,0.9,0.9,0.5,0.6754333761376385,0.6666666666666666,1.0,1.0,0.75,0.75,1.0,1.0,0.32797418398963313,0.8333333333333333,0.0,0.9289654615978267,0.22291325695581016,1.0,1.0,1.0,1.0,0.5696660601071861,0.0,0.0,0.5324801896188869,0.0,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.3333333333333333,0.8,0.8,0.009345794392523364,1.0,0.5,0.31029619181946405,0.6666666666666666,1.0,1.0,0.7347350869366451,0.4827766469415974,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2727272727272727,0.0,0.6666666666666666,0.75
1020,1021,176000,0,0,0,0.0,0.75,0.38363315835431044,0.33009553538814784,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.18181818181818182,0.8,1.0,1.0,0.8,0.3333333333333333,0.5,0.022058823529411763,0.06557377049180328,0.0,0.0,0.9,0.9,0.25,0.0,0.3333333333333333,1.0,1.0,0.75,0.75,0.25,1.0,0.8025036113355368,0.8333333333333333,0.0,0.6048183184736339,0.18527004909983635,1.0,1.0,1.0,1.0,0.4616036722864334,0.0,0.0,0.4314717483811603,0.3333333333333333,0.0,0.3333333333333333,0.5,0.25,0.3333333333333333,0.6666666666666666,0.24999999999999997,1.0,0.0,0.2,0.8,0.02803738317757009,1.0,0.5,0.31805359661495064,0.6666666666666666,1.0,1.0,0.8192026367832548,0.6619418087464863,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.5,0.6666666666666666,0.75
1021,1022,194000,0,0,0,0.0,0.75,0.40752519401501086,0.3404603677418705,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.6818181818181819,0.8,1.0,1.0,0.8,0.6666666666666665,0.5,0.0,0.01639344262295082,0.0,0.0,0.9,0.9,1.0,0.6021171342261276,0.6666666666666666,1.0,1.0,0.75,0.75,0.75,1.0,0.7558487679363057,0.8333333333333333,0.0,0.8052610647817285,0.19623567921440263,1.0,1.0,1.0,1.0,0.4899407197598249,0.0,0.0,0.4579590493957788,0.3333333333333333,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.0,0.2,0.8,0.0,0.6666666666666666,0.5,0.44569816643159377,0.6666666666666666,1.0,1.0,0.6904089455761859,0.635451673593504,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.0,1.0,1.0
1022,1023,87000,0,0,0,0.17647058823529413,0.25,0.3307500081076269,0.38793485884181855,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.2272727272727273,0.8,1.0,1.0,0.2,0.4444444444444445,0.5,0.5661764705882353,0.9508196721311476,0.0,0.0,0.2,0.1,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.5,0.6695384759827137,0.8333333333333333,0.0,0.8223199591566596,0.14926350245499184,1.0,0.75,1.0,0.6666666666666666,0.37981837719341005,0.7624526516407684,0.0,0.46598762948280603,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.0,0.2,0.4,0.46728971962616817,0.3333333333333333,0.25,0.11283497884344146,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1818181818181818,0.25,0.6666666666666666,0.75
1023,1024,191000,0,0,0,0.588235294117647,0.75,0.2607433339105456,0.17513261544413528,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.6363636363636364,0.8,1.0,0.75,0.8,0.6666666666666665,0.5,0.022058823529411763,0.04918032786885246,0.0,0.0,0.9,0.9,0.5,0.367024853469208,0.6666666666666666,1.0,1.0,0.75,1.0,0.25,1.0,0.32797418398963313,0.8333333333333333,0.0,0.9274249255295038,0.2202945990180033,1.0,1.0,1.0,1.0,0.5691629638987181,0.0,0.0,0.5320099338265178,0.0,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.8,0.8,0.02803738317757009,1.0,0.5,0.3081805359661495,0.6666666666666666,1.0,1.0,0.7485628662872484,0.4827766469415974,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,0.5,0.6666666666666666,0.75
1024,1025,287000,1,0,0,0.0,0.75,0.4354026207299284,0.48498979207722637,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.0,0.8636363636363636,0.8,1.0,1.0,0.8,0.7777777777777777,0.625,0.23529411764705882,0.5409836065573771,1.0,1.0,0.4,0.5,0.25,0.0,0.6666666666666666,1.0,0.5,0.75,0.75,0.75,0.6666666666666666,0.8174235737396877,0.3333333333333333,0.27137042062415195,0.0,0.2561374795417349,1.0,0.5,1.0,1.0,0.8175145759929241,0.0,0.0,0.7641499940491627,0.3333333333333333,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.8,0.8,0.29906542056074764,1.0,0.5,0.4689703808180536,0.6666666666666666,1.0,1.0,0.0,0.6803476292936779,0.31521739130434784,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,0.5,0.0,0.0
